number_reads	39417362	39288154	39222364	39907950	39753034	55279176	43102762	41766000	45729000	44864550	44502256	41504530	44845612	49970124	52874252	41499926	45848354	41756272	41952188	41399286	45894756	43179664	44252744	45897108	39899568	40296722	54761610	44620270	42749602	41668724	41615596	44199010	41408706	40982996	40343880	40430198	48447854	40590932	43090152	49566292	43262918	41682978	40975320	39424460	39451788	42016620	39670808	41321752	43163848	54156456	49803698	54586104	44880152	41506218	52836874	44236344	39957786	40982724	54104976	55474842	41826656	50874102	49900908	50327974	40255152	40787316	42171758	40644970	44120570	43425904	45384228	40880900	42521314	39703964	42152418	52333292	42505292	42803662	42797602	41397054	41738296	40850202	63456192	53717534	41112196	54848362	41098250	41292720	41824166	45055310	39751114	53720798	41646672	45318702	44275448	52800326	39408628	45543376	40958532	42706782	56035140	39546762	51791308	43821718	51768806	42886634	43295644	51946934	40862918	51858758	51104728	40450508	44301208	52776390	46065180	54364600	39431054	44911226	40696558	41193490	56199022	40137636	39276334	40595262	53707780	41383450	60571718	39224824	43632612	43329824	45543862	39211416	41027946	39542814	42562914	42164898	42096510	41933316	42425032	42352326	50798866	39948290	41830552	40385378	45007950	41817662	43404828	42727732	43483496	53799742	51042756	44768658	39929646	41906858	52166816	45292864	42743426	52979418	45608442	42588654	45121146	40384004	40161726	42147556	39642512	54830444	44159556	50716798	48070524	50344280	42386208	42105544	44083330	53062992	40946436	45234948	56876592	49812892	40390116	40441396	40232748	43817936	40129412	58464910	56282194	41527148	52519570	53402752	43467092	40091732	39984520	51792264	41480466	40060558	43497268	41033684
number_bases	4927170250	4911019250	4902795500	4988493750	4969129250	6909897000	5387845250	5220750000	5716125000	5608068750	5562782000	5188066250	5605701500	6246265500	6609281500	5187490750	5731044250	5219534000	5244023500	5174910750	5736844500	5397458000	5531593000	5737138500	4987446000	5037090250	6845201250	5577533750	5343700250	5208590500	5201949500	5524876250	5176088250	5122874500	5042985000	5053774750	6055981750	5073866500	5386269000	6195786500	5407864750	5210372250	5121915000	4928057500	4931473500	5252077500	4958851000	5165219000	5395481000	6769557000	6225462250	6823263000	5610019000	5188277250	6604609250	5529543000	4994723250	5122840500	6763122000	6934355250	5228332000	6359262750	6237613500	6290996750	5031894000	5098414500	5271469750	5080621250	5515071250	5428238000	5673028500	5110112500	5315164250	4962995500	5269052250	6541661500	5313161500	5350457750	5349700250	5174631750	5217287000	5106275250	7932024000	6714691750	5139024500	6856045250	5137281250	5161590000	5228020750	5631913750	4968889250	6715099750	5205834000	5664837750	5534431000	6600040750	4926078500	5692922000	5119816500	5338347750	7004392500	4943345250	6473913500	5477714750	6471100750	5360829250	5411955500	6493366750	5107864750	6482344750	6388091000	5056313500	5537651000	6597048750	5758147500	6795575000	4928881750	5613903250	5087069750	5149186250	7024877750	5017204500	4909541750	5074407750	6713472500	5172931250	7571464750	4903103000	5454076500	5416228000	5692982750	4901427000	5128493250	4942851750	5320364250	5270612250	5262063750	5241664500	5303129000	5294040750	6349858250	4993536250	5228819000	5048172250	5625993750	5227207750	5425603500	5340966500	5435437000	6724967750	6380344500	5596082250	4991205750	5238357250	6520852000	5661608000	5342928250	6622427250	5701055250	5323581750	5640143250	5048000500	5020215750	5268444500	4955314000	6853805500	5519944500	6339599750	6008815500	6293035000	5298276000	5263193000	5510416250	6632874000	5118304500	5654368500	7109574000	6226611500	5048764500	5055174500	5029093500	5477242000	5016176500	7308113750	7035274250	5190893500	6564946250	6675344000	5433386500	5011466500	4998065000	6474033000	5185058250	5007569750	5437158500	5129210500
minimum_read_length	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125
median_read_length	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125
antibiotics_current_use	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no
smoker	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no
curator	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia	Valentina_Giunchiglia
NCBI_accession	ERR1398129	ERR1398173	ERR1398206	ERR1398242	ERR1398075	ERR1398153	ERR1398078	ERR1398214	ERR1398192	ERR1398138	ERR1398083	ERR1398161	ERR1398223	ERR1398253	ERR1398218	ERR1398178	ERR1398113	ERR1398180	ERR1398148	ERR1398144	ERR1398217	ERR1398169	ERR1398244	ERR1398118	ERR1398164	ERR1398243	ERR1398198	ERR1398127	ERR1398089	ERR1398100	ERR1398263	ERR1398126	ERR1398248	ERR1398237	ERR1398224	ERR1398114	ERR1398152	ERR1398101	ERR1398109	ERR1398213	ERR1398205	ERR1398111	ERR1398190	ERR1398071	ERR1398209	ERR1398165	ERR1398195	ERR1398246	ERR1398193	ERR1398188	ERR1398249	ERR1398091	ERR1398081	ERR1398096	ERR1398167	ERR1398072	ERR1398241	ERR1398201	ERR1398155	ERR1398108	ERR1398084	ERR1398086	ERR1398106	ERR1398150	ERR1398141	ERR1398231	ERR1398158	ERR1398234	ERR1398092	ERR1398171	ERR1398074	ERR1398160	ERR1398098	ERR1398215	ERR1398133	ERR1398087	ERR1398156	ERR1398240	ERR1398259	ERR1398222	ERR1398175	ERR1398080	ERR1398210	ERR1398140	ERR1398070	ERR1398183	ERR1398121	ERR1398194	ERR1398255	ERR1398219	ERR1398094	ERR1398139	ERR1398187	ERR1398196	ERR1398257	ERR1398147	ERR1398102	ERR1398132	ERR1398131	ERR1398174	ERR1398212	ERR1398232	ERR1398251	ERR1398095	ERR1398189	ERR1398211	ERR1398076	ERR1398235	ERR1398110	ERR1398135	ERR1398159	ERR1398207	ERR1398125	ERR1398230	ERR1398250	ERR1398122	ERR1398179	ERR1398177	ERR1398208	ERR1398137	ERR1398157	ERR1398204	ERR1398200	ERR1398166	ERR1398252	ERR1398146	ERR1398162	ERR1398245	ERR1398220	ERR1398184	ERR1398124	ERR1398151	ERR1398199	ERR1398228	ERR1398120	ERR1398254	ERR1398143	ERR1398225	ERR1398097	ERR1398262	ERR1398202	ERR1398082	ERR1398216	ERR1398149	ERR1398172	ERR1398088	ERR1398115	ERR1398090	ERR1398181	ERR1398186	ERR1398116	ERR1398191	ERR1398229	ERR1398238	ERR1398185	ERR1398068	ERR1398093	ERR1398112	ERR1398107	ERR1398163	ERR1398134	ERR1398197	ERR1398103	ERR1398236	ERR1398099	ERR1398176	ERR1398233	ERR1398256	ERR1398258	ERR1398077	ERR1398226	ERR1398247	ERR1398203	ERR1398168	ERR1398069	ERR1398130	ERR1398154	ERR1398105	ERR1398182	ERR1398117	ERR1398239	ERR1398261	ERR1398170	ERR1398085	ERR1398136	ERR1398128	ERR1398073	ERR1398145	ERR1398104	ERR1398119	ERR1398227	ERR1398142	ERR1398260	ERR1398079	ERR1398123	ERR1398221
k__Bacteria	99.99046	98.59456	99.98624	99.9876	99.95629	99.98504	100	100	99.99051	100	100	100	99.57628	99.88454	99.98159	100	99.99701	99.99134	99.99485	100	100	100	100	100	99.9693	100	100	28.06139	99.96583	99.99179	100	99.99432	99.98565	100	100	99.99521	100	99.88203	99.96671	100	100	100	100	100	100	100	99.90316	94.37977	100	99.93369	100	99.98371	100	99.8686	100	99.95604	100	100	99.92377	99.97489	100	99.96218	100	100	99.98034	99.99714	100	100	100	100	99.988	100	100	100	99.94329	99.98563	99.98811	99.98233	100	100	100	99.98662	100	100	100	99.97305	99.98317	100	91.15671	100	100	100	100	100	100	99.99188	99.98779	100	99.99464	99.99494	100	99.94339	100	99.90625	99.97505	100	100	100	99.9791	100	99.82609	99.93731	99.90381	100	99.98854	100	100	99.99981	99.98259	100	100	100	100	100	100	100	99.99694	99.98201	99.96093	100	100	100	99.98719	99.99441	100	100	100	100	100	100	100	100	99.98821	100	99.98652	99.98556	100	100	100	99.99245	100	99.82834	99.99566	100	99.90293	100	99.92082	100	100	99.96114	100	100	99.98216	99.98477	99.98033	100	99.97679	99.99049	100	100	7.4094	99.90735	99.99472	99.99023	99.98439	99.90312	100	100	99.98028	100	100	99.99847	99.96316	99.99068	100	99.99777	99.97554	99.59729	100	82.47325	100	99.82262	100	100	99.99127	99.98152
k__Viruses	0.00954	1.40544	0.01376	0	0.04371	0.01496	0	0	0	0	0	0	0.42372	0.11546	0.01841	0	0	0.00233	0.00515	0	0	0	0	0	0.0307	0	0	71.93861	0.03417	0.00821	0	0	0.01435	0	0	0.00479	0	0.11797	0.03329	0	0	0	0	0	0	0	0.09684	5.62023	0	0.06631	0	0.01629	0	0.1314	0	0.04396	0	0	0.07623	0.02511	0	0.03782	0	0	0.01966	0	0	0	0	0	0.012	0	0	0	0.05671	0	0.01189	0.01767	0	0	0	0.01338	0	0	0	0.02695	0.01683	0	8.84329	0	0	0	0	0	0	0.00812	0.01221	0	0.00536	0.00506	0	0.05661	0	0.09375	0.02495	0	0	0	0.0209	0	0.17391	0.06269	0.09619	0	0.01146	0	0	0	0.01741	0	0	0	0	0	0	0	0	0.01799	0.03907	0	0	0	0.01281	0	0	0	0	0	0	0	0	0	0.01179	0	0.01348	0.01444	0	0	0	0.00755	0	0.17166	0	0	0.03199	0	0.07918	0	0	0.03886	0	0	0.01784	0.01523	0.01967	0	0.02321	0.00951	0	0	92.5906	0.09265	0.00528	0.00977	0.01561	0	0	0	0.01972	0	0	0	0.03684	0.00932	0	0	0.02446	0.40271	0	17.52675	0	0.17738	0	0	0.00873	0.01848
k__Bacteria|p__Proteobacteria	50.81555	8.2864	12.42054	1.38062	11.12664	2.71874	4.6707	6.93921	45.49704	1.35655	3.04074	6.99285	0.87868	1.12785	4.11128	3.24017	0.69994	17.84257	19.35594	0.896	3.39644	1.35752	16.13961	14.81984	69.20896	0.64947	7.78252	5.14187	1.39012	57.0012	2.79442	1.20961	4.7284	38.51213	12.58084	6.07767	3.00316	16.0591	3.38358	28.1594	13.33774	1.7552	7.45155	46.08012	0.12199	1.89396	63.69717	4.22132	7.08065	2.54073	3.04569	2.64995	12.92825	28.71814	4.17098	1.28671	8.63886	1.08781	16.49519	25.7284	4.20657	4.64517	34.35665	13.68195	7.36741	18.14757	6.46102	12.46681	0.96271	2.53522	10.07293	7.97673	9.12167	53.63405	0.10765	32.73058	0.33679	4.65385	9.08345	44.50538	1.88496	2.03264	40.41056	1.11084	15.07024	0.75178	0.98493	49.20205	32.06195	3.50298	3.46248	45.52463	18.93513	1.1943	2.72173	55.50935	11.03484	6.34056	63.51598	2.12655	5.00045	52.53722	6.2233	7.57454	15.71597	14.2057	21.37876	22.66796	3.19816	26.37992	6.83723	8.78202	5.7158	12.77693	9.17152	8.99639	2.45045	3.38631	13.73221	1.57019	0.6615	53.41891	12.55219	3.58142	4.4455	5.67796	1.56681	3.78563	4.3069	2.62629	19.14777	62.49925	6.25326	11.09124	5.93726	6.35503	0.50548	37.60118	63.32918	5.0242	13.80911	2.02599	3.20473	1.02447	13.85527	1.76632	2.31614	3.75662	0.38853	0.75326	7.06827	9.06424	1.0955	1.37064	0.25902	0.50357	16.34427	23.32764	5.07965	33.75741	51.66172	33.21716	69.24156	2.68046	84.24293	13.60552	20.75957	2.4072	3.57281	8.5596	2.16656	9.75227	1.68707	7.2103	6.02259	4.5366	13.78022	87.6877	9.09008	28.34681	2.73104	2.65744	10.20411	3.63201	14.86526	5.97326	27.57158	32.75538	2.21526	5.59858	7.32748	2.24378	1.92438	16.83578	22.36518	2.23979
k__Bacteria|p__Bacteroidetes	32.11486	62.40009	56.16234	64.64908	24.80638	85.33388	18.20816	57.07991	13.56387	68.29209	30.58761	75.97302	46.10864	82.43181	83.83072	62.57157	40.31064	39.17234	33.28447	92.06658	66.36341	83.63257	71.86891	55.14782	1.35942	86.23343	57.41151	16.14073	34.65014	1.83574	62.33089	80.77318	42.98642	24.39202	44.39193	79.07173	63.51934	53.35091	13.1929	28.91446	52.90512	79.41949	81.70219	40.7258	57.62324	16.16362	10.03189	36.25431	85.50989	55.62727	87.55451	80.50443	52.76798	56.83532	41.6461	49.77152	52.33553	93.46622	15.89558	39.66086	12.58315	52.71848	11.8168	76.12892	67.97159	33.91424	67.52018	81.4707	87.85177	49.95426	57.19896	70.70028	64.51139	34.31538	77.09185	11.62747	88.09526	40.1768	66.2331	21.56568	46.92608	41.92638	33.15037	54.08226	75.29743	60.33724	34.30627	27.5691	44.67618	87.57668	82.48604	34.09599	77.46209	76.77144	71.78128	33.6261	2.33025	49.37989	30.12096	56.98886	17.3358	44.50681	87.41253	43.14095	41.71969	14.89343	48.03925	34.11756	61.4192	56.55258	62.87225	9.50819	58.1897	75.57117	81.6918	65.31626	30.58381	69.74985	59.79518	55.02305	16.03253	42.62661	65.75896	83.8039	14.55092	85.98175	67.06413	69.59686	54.03802	65.15439	69.59242	7.73284	61.5385	27.72202	91.14843	73.54782	4.51207	37.49549	14.36093	78.68142	68.40338	73.97859	78.59983	73.43409	47.63413	73.84697	88.23361	87.80255	94.16732	89.85526	1.4169	83.25123	85.04934	49.41224	94.07717	82.07541	20.82649	54.20607	64.93908	60.37121	33.05202	15.48922	11.97216	58.1446	7.12405	17.84765	64.81972	76.2962	92.28661	40.68959	2.70549	68.2602	91.04465	30.29343	28.9181	62.4622	17.61533	8.69881	42.67867	41.32167	65.5353	20.64433	5.98382	74.7835	60.20983	58.13517	51.44498	64.42035	87.01972	66.58835	68.69808	55.80704	90.2827	57.3073	34.15429	55.64151
k__Bacteria|p__Firmicutes	16.8699	26.51278	26.86399	33.684	45.23964	10.30905	68.34761	35.73212	31.37437	26.88538	65.00163	11.53644	49.03575	15.80921	11.853	32.91687	58.20288	41.05803	47.32751	6.93453	29.54226	14.84075	11.7215	29.60138	14.88055	12.3314	32.77686	6.54194	61.11089	34.40111	34.78262	17.97867	51.85527	34.78373	35.05161	14.80722	6.937	29.64374	80.36671	39.41628	32.91241	17.94102	10.43731	6.44657	39.21327	81.44787	23.91447	53.34764	7.32532	41.55677	9.15801	15.90645	32.83538	12.96192	53.35493	48.56766	37.25713	5.39998	55.94771	33.79633	82.06	42.03825	47.08581	9.90825	24.45481	44.03084	24.78908	6.03292	10.58737	47.37418	32.60886	18.75772	26.03085	10.60144	21.65128	54.85453	10.78925	52.62647	24.45234	33.61	35.62038	55.67589	26.12175	32.44225	9.33655	38.52877	64.29098	22.8355	13.93476	8.14457	14.02252	20.2196	3.3746	21.71227	25.05458	9.88653	82.90425	43.3709	4.2537	38.27874	71.18624	2.62593	6.02591	27.36602	39.92319	68.4479	22.86372	42.93221	34.27908	15.13357	21.3446	81.39625	35.74821	11.51296	8.7762	25.1583	64.13032	25.27981	25.5691	43.33607	77.4831	2.78074	18.38557	12.46932	73.76829	8.29494	30.98652	25.71743	36.92173	32.1333	10.80606	27.05464	25.05884	59.21064	2.80886	19.75601	91.46965	23.8249	18.34789	12.11901	17.75026	23.01987	13.87529	25.52768	38.20327	19.82815	7.41056	8.35783	2.91515	8.69131	54.96743	6.19041	13.79122	49.12279	4.85917	16.51835	62.07043	21.6175	29.93307	3.12551	15.12879	44.11541	8.21728	38.0096	5.27571	67.69346	9.2371	18.83643	4.04445	43.06826	2.50584	20.2751	6.44261	60.90057	64.28767	26.02501	68.3551	2.70568	41.4345	28.01548	22.77419	75.56681	83.49357	21.3304	23.02062	33.44207	20.1992	2.20567	10.62494	10.19023	22.88831	41.63751	7.63653	20.4654	43.46318	42.06417
k__Bacteria|p__Actinobacteria	0.19014	0.21883	4.5293	0.27391	2.09291	1.62337	8.77353	0.24877	9.55522	3.46141	1.36798	0.67792	3.27916	0.06009	0.1866	1.27138	0.78354	1.00081	0.02693	0.10288	0.37287	0.16755	0.26796	0.4187	14.52037	0.78081	1.63673	0.2161	2.68962	6.74812	0.07507	0.03286	0.41556	2.30639	3.94434	0.03859	15.22807	0.82828	3.02352	3.50986	0.84474	0.88429	0.31121	6.74752	2.11249	0.48491	2.24851	0.5565	0.08413	0.20893	0.00522	0.72375	0.97068	0.19825	0.34832	0.33015	0.72533	0.0274	11.58529	0.7893	1.15028	0.43837	2.4498	0.28088	0.18653	1.74096	1.22972	0.02957	0.59815	0.13634	0.10726	0.63822	0.33424	1.44802	1.09251	0.77305	0.75344	2.5252	0.23111	0.08177	1.46015	0.04503	0.31732	12.36465	0.29578	0.31898	0.401	0.38277	0.48176	0.77576	0.00556	0.15978	0.22818	0.32199	0.36686	0.49485	3.71702	0.89263	2.09297	0.28025	6.47751	0.25553	0.01039	21.82474	0.88919	2.45297	7.71826	0.1431	0.44229	1.69791	8.77202	0.25085	0.18874	0.12897	0.34258	0.52905	2.36204	1.57491	0.88611	0.07069	5.82287	1.16198	3.30328	0.14536	7.17632	0.04535	0.37854	0.88144	1.46932	0.08602	0.45375	2.71326	7.03405	0.19685	0.10545	0.03278	3.51142	0.09416	3.95072	2.04401	0.02231	0.97555	4.30793	0.01376	0.29385	4.54412	2.03104	0.08301	0.10379	0.69262	36.48453	1.32247	0.0596	0.09015	0.70757	0.90267	0.66769	0.53472	0.03696	2.63227	0.15747	7.163	10.29884	1.14845	3.31324	0.53033	5.13638	0.03905	0.0322	7.67017	0.03152	1.61374	0.8204	1.58593	0.75603	4.25943	0.24716	0.90782	6.14009	2.29458	1.44208	1.1229	0.27963	0.12176	1.84907	2.43236	0.43897	0.21283	0.09445	0.04138	1.02596	0.1343	0	5.37468	0.00861	0.03481
k__Viruses|p__Viruses_noname	0.00954	1.40544	0.01376	0	0.04371	0.01496	0	0	0	0	0	0	0.42372	0.11546	0.01841	0	0	0.00233	0.00515	0	0	0	0	0	0.0307	0	0	71.93861	0.03417	0.00821	0	0	0.01435	0	0	0.00479	0	0.11797	0.03329	0	0	0	0	0	0	0	0.09684	5.62023	0	0.06631	0	0.01629	0	0.1314	0	0.04396	0	0	0.07623	0.02511	0	0.03782	0	0	0.01966	0	0	0	0	0	0.012	0	0	0	0.05671	0	0.01189	0.01767	0	0	0	0.01338	0	0	0	0.02695	0.01683	0	8.84329	0	0	0	0	0	0	0.00812	0.01221	0	0.00536	0.00506	0	0.05661	0	0.09375	0.02495	0	0	0	0.0209	0	0.17391	0.06269	0.09619	0	0.01146	0	0	0	0.01741	0	0	0	0	0	0	0	0	0.01799	0.03907	0	0	0	0.01281	0	0	0	0	0	0	0	0	0	0.01179	0	0.01348	0.01444	0	0	0	0.00755	0	0.17166	0	0	0.03199	0	0.07918	0	0	0.03886	0	0	0.01784	0.01523	0.01967	0	0.02321	0.00951	0	0	92.5906	0.09265	0.00528	0.00977	0.01561	0	0	0	0.01972	0	0	0	0.03684	0.00932	0	0	0.02446	0.40271	0	17.52675	0	0.17738	0	0	0.00873	0.01848
